customer_id,age,gender,tenure_months,city_tier,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,total_day_calls,total_eve_calls,total_night_calls,total_day_minutes,total_eve_minutes,total_night_minutes,total_day_charge,total_eve_charge,total_night_charge,total_monthly_charge,customer_service_calls,international_plan,international_calls,voicemail_plan,voicemail_messages,total_data_usage_gb,churned
CUST06454,74,Male,46,Tier-2,Yes,DSL,No,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card,155,138,193,166.73,238.93,177.53,43.58,14.61,17.72,65.86,5,No,0,No,0,24.79,Yes
CUST06455,62,Female,4,Tier-1,Yes,Fiber optic,No,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,113,35,133,34.18,165.89,146.27,40.6,22.68,10.26,77.49,1,Yes,3,Yes,9,51.97,Yes
CUST06456,46,Female,56,Tier-2,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer,13,4,48,183.16,229.26,165.2,31.09,42.32,15.95,79.55,8,No,0,No,0,61.04,Yes
CUST06457,42,Female,20,Tier-1,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,28,108,99,133.74,170.59,195.3,32.3,29.53,9.79,52.74,5,Yes,6,No,0,31.21,Yes
CUST06458,63,Male,40,Tier-3,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,One year,No,Bank transfer,22,138,98,209.83,177.41,316.96,36.25,40.04,7.36,73.39,8,No,0,Yes,24,35.76,No
CUST06459,54,Male,44,Tier-1,No,No,No internet service,No internet service,Yes,No,Yes,No internet service,One year,No,Mailed check,43,2,172,298.39,148.07,229.92,7.99,44.63,13.76,54.85,9,Yes,8,No,0,26.79,Yes
CUST06460,39,Female,44,Tier-2,No,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer,168,154,56,215.96,191.35,190.16,30.06,28.05,8.94,65.64,1,No,0,No,0,80.88,No
CUST06461,56,Female,51,Tier-3,No,Fiber optic,Yes,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,178,107,97,81.25,133.65,200.76,49.6,19.65,7.95,90.22,6,No,0,Yes,3,36.26,Yes
CUST06462,74,Male,29,Tier-1,No,DSL,No internet service,Yes,Yes,No,Yes,No,One year,No,Electronic check,134,29,72,93.44,250.23,189.13,37.39,23.25,18.97,83.58,4,Yes,16,No,0,63.88,Yes
CUST06463,32,Male,72,Tier-2,Yes,No,No,No internet service,No,No,No,Yes,Two year,Yes,Credit card,84,106,154,119.57,225.01,250.86,34.76,13.61,13.73,67.67,7,Yes,18,No,0,65.42,Yes
CUST06464,73,Male,65,Tier-2,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,74,197,152,164.63,225.47,223.05,12.33,40.56,8.8,62.55,6,Yes,8,No,0,22.98,Yes
CUST06465,78,Male,64,Tier-1,Yes,Fiber optic,No,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Mailed check,16,147,143,200.5,214.77,123.85,21.66,37.75,14.07,86.05,5,No,0,Yes,46,34.7,Yes
CUST06466,39,Female,16,Tier-2,Yes,DSL,No,No internet service,Yes,No,No internet service,Yes,One year,No,Electronic check,118,163,134,152.04,146.25,277.81,43.79,36.36,13.3,71.83,3,Yes,15,Yes,12,47.72,No
CUST06467,40,Female,4,Tier-2,No,No,No,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Mailed check,172,133,170,158.71,213.34,172.04,16.37,8.41,19.75,57.32,4,No,0,No,0,62.08,No
CUST06468,54,Female,52,Tier-1,No phone service,No,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,175,67,133,87.39,215.5,217.56,34.44,29.1,12.28,42.67,4,No,0,Yes,11,43.42,No
CUST06469,20,Female,40,Tier-1,No phone service,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,No,Credit card,145,188,107,153.03,253.23,113.51,28.56,34.94,14.76,69.99,1,Yes,19,No,0,42.56,No
CUST06470,43,Male,47,Tier-1,No phone service,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,92,158,93,162.25,87.84,209.32,36.98,12.41,10.9,77.23,1,No,0,No,0,73.3,No
CUST06471,36,Female,15,Tier-3,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,122,49,71,211.5,221.75,241.12,33.96,28.3,23.15,38.42,7,No,0,No,0,50.02,Yes
CUST06472,57,Male,30,Tier-2,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,No,Electronic check,119,80,50,190.53,142.62,233.82,23.73,19.55,15.7,61.47,9,No,0,Yes,17,34.02,No
CUST06473,76,Female,38,Tier-3,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,46,190,187,68.35,237.42,217.32,28.11,3.65,13.35,68.27,6,No,0,No,0,37.65,No
CUST06474,36,Female,27,Tier-2,No,No,No internet service,No internet service,No,Yes,No,Yes,Month-to-month,No,Credit card,52,103,49,158.18,207.78,247.45,17.07,28.36,18.74,70.57,8,No,0,Yes,8,-7.29,No
CUST06475,52,Female,50,Tier-1,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,73,195,193,137.86,214.29,227.16,24.66,21.51,7.31,60.7,0,No,0,No,0,55.39,No
CUST06476,74,Female,68,Tier-3,No,DSL,Yes,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,9,88,180,166.04,201.1,261.88,22.14,23.87,8.9,52.27,7,No,0,No,0,47.55,No
CUST06477,59,Female,5,Tier-1,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,147,178,99,184.75,218.28,228.6,28.11,35.11,15.2,55.24,0,Yes,0,Yes,47,62.72,No
CUST06478,48,Male,21,Tier-3,Yes,No,No internet service,Yes,No,No,No,No,One year,No,Credit card,113,118,87,224.1,155.99,216.84,21.15,29.95,19.54,53.57,7,No,0,No,0,28.99,No
CUST06479,35,Female,35,Tier-1,No,Fiber optic,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,93,189,181,174.99,127.96,270.32,23.49,33.89,23.51,66.17,9,Yes,12,No,0,20.34,Yes
CUST06480,25,Female,60,Tier-2,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,159,40,118,167.39,154.99,141.14,34.69,21.61,17.23,66.78,5,Yes,11,Yes,20,27.5,No
CUST06481,67,Male,4,Tier-1,No,No,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card,145,48,198,138.99,187.98,164.7,31.26,32.59,10.71,43.52,9,Yes,7,Yes,43,49.52,Yes
CUST06482,32,Male,21,Tier-1,No,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Two year,No,Electronic check,95,157,95,106.3,260.89,159.61,41.96,39.94,18.02,55.87,6,No,0,No,0,52.46,No
CUST06483,35,Male,50,Tier-3,No,No,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Credit card,48,50,141,212.75,230.06,198.87,36.81,19.94,19.08,65.44,6,Yes,7,No,0,65.78,No
CUST06484,35,Male,16,Tier-1,Yes,No,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Mailed check,116,32,166,27.51,269.27,253.07,36.83,33.25,7.56,72.53,6,No,0,No,0,71.19,No
CUST06485,79,Female,37,Tier-1,Yes,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,129,38,106,199.55,188.43,227.37,45.13,31.15,12.31,63.85,9,No,0,No,0,57.51,Yes
CUST06486,29,Female,17,Tier-2,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,173,97,184,120.67,184.97,152.82,38.77,26.11,10.6,48.88,9,No,0,No,0,22.62,Yes
CUST06487,24,Male,23,Tier-3,No,DSL,No internet service,Yes,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,186,133,18,90.46,283.9,235.56,21.1,41.02,8.09,69.36,7,Yes,10,No,0,66.72,No
CUST06488,71,Male,38,Tier-2,No,No,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Credit card,122,113,92,188.15,141.33,129.94,41.82,43.14,4.92,48.0,7,No,0,No,0,33.05,Yes
CUST06489,34,Male,43,Tier-3,Yes,No,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,84,64,176,189.08,162.18,154.66,25.14,38.4,16.14,68.2,5,No,0,Yes,24,3.45,Yes
CUST06490,56,Female,19,Tier-1,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,183,84,75,120.52,165.68,170.31,38.44,58.16,15.01,84.03,7,No,0,No,0,92.15,Yes
CUST06491,38,Male,68,Tier-3,Yes,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Mailed check,59,66,125,267.82,216.23,163.41,20.91,26.12,17.14,51.41,1,No,0,No,0,26.32,No
CUST06492,64,Male,51,Tier-2,No,No,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,149,112,142,230.44,196.13,206.29,3.13,39.59,10.06,62.39,0,No,0,No,0,42.96,No
CUST06493,30,Male,63,Tier-1,No,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer,143,52,57,169.36,217.55,187.0,48.67,28.54,8.04,66.93,7,Yes,5,No,0,42.42,No
CUST06494,64,Male,68,Tier-3,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,One year,No,Electronic check,110,118,114,177.28,241.8,180.74,26.99,29.82,14.88,76.08,2,No,0,No,0,55.09,Yes
CUST06495,21,Female,21,Tier-1,No phone service,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,129,150,110,150.39,214.01,152.27,40.75,38.57,17.97,55.39,3,No,0,No,0,82.63,Yes
CUST06496,62,Female,5,Tier-2,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,8,45,50,124.9,220.34,191.49,23.61,30.62,15.24,60.49,8,No,0,No,0,50.64,Yes
CUST06497,56,Male,8,Tier-1,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,No,Bank transfer,136,25,120,186.01,173.02,167.9,49.78,27.44,8.36,65.98,6,No,0,No,0,55.91,Yes
CUST06498,53,Female,36,Tier-3,No,No,No internet service,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,181,75,191,110.94,133.96,243.01,30.45,34.93,20.84,45.68,7,No,0,Yes,34,73.09,Yes
CUST06499,26,Male,22,Tier-2,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,139,73,68,124.07,190.88,198.94,30.55,25.5,13.42,54.08,1,No,0,Yes,36,73.02,Yes
CUST06500,58,Male,52,Tier-2,Yes,No,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,126,116,73,193.77,89.97,278.1,28.92,35.65,5.27,54.92,7,No,0,Yes,27,46.48,No
CUST06501,18,Female,21,Tier-2,No,No,No,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,79,160,167,152.41,221.87,169.38,45.52,38.63,3.44,45.82,4,Yes,8,No,0,1.45,Yes
CUST06502,73,Female,10,Tier-1,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,52,105,137,130.5,178.85,248.45,49.42,49.86,21.73,74.45,5,Yes,3,No,0,36.27,No
CUST06503,41,Female,56,Tier-3,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,3,83,45,150.88,280.77,251.57,47.08,30.82,16.68,61.75,5,No,0,No,0,70.38,Yes
CUST06504,64,Male,3,Tier-1,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Yes,One year,Yes,Electronic check,126,35,160,214.94,178.23,191.35,19.13,33.03,17.91,45.32,6,No,0,No,0,35.33,No
CUST06505,73,Female,36,Tier-3,No,DSL,Yes,Yes,Yes,No,No internet service,No internet service,One year,No,Bank transfer,28,118,35,141.37,167.48,204.07,35.62,41.33,18.59,90.64,0,No,0,Yes,47,54.89,No
CUST06506,37,Female,4,Tier-1,Yes,DSL,No,No internet service,No,Yes,Yes,No internet service,One year,Yes,Mailed check,82,33,105,148.13,138.18,228.04,25.04,29.25,16.14,59.32,1,No,0,No,0,49.14,No
CUST06507,55,Female,72,Tier-2,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,169,27,39,123.04,315.33,230.88,13.0,17.08,19.73,98.12,1,No,0,Yes,39,59.12,Yes
CUST06508,36,Female,54,Tier-2,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,33,186,199,1.98,191.93,158.83,57.55,19.63,12.43,50.51,8,No,0,No,0,29.48,No
CUST06509,46,Male,35,Tier-2,No,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,8,55,193,176.82,183.39,230.22,34.1,16.8,19.26,89.64,6,Yes,11,No,0,65.02,Yes
CUST06510,30,Male,33,Tier-3,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,No,Credit card,11,106,40,136.87,238.41,280.1,26.59,28.4,15.98,81.58,0,Yes,3,No,0,52.39,No
CUST06511,41,Male,20,Tier-3,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,86,131,129,143.65,149.21,242.84,29.67,25.33,20.76,75.4,5,No,0,No,0,26.28,Yes
CUST06512,35,Female,19,Tier-2,No,No,No,No,No,Yes,Yes,No,One year,No,Electronic check,88,101,36,194.19,194.05,149.15,24.11,26.3,17.11,60.68,1,No,0,No,0,48.29,No
CUST06513,19,Female,34,Tier-3,No phone service,No,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,20,95,108,188.25,301.19,173.39,32.83,21.56,16.84,72.04,2,No,0,No,0,32.87,No
CUST06514,57,Female,13,Tier-1,No,Fiber optic,No,No,No internet service,Yes,No internet service,No internet service,One year,No,Bank transfer,72,124,14,128.87,228.78,187.72,23.03,22.35,14.34,71.27,6,No,0,No,0,63.33,Yes
CUST06515,47,Female,7,Tier-1,Yes,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,63,35,56,86.78,188.64,134.99,32.43,38.48,19.69,75.15,2,Yes,0,No,0,69.25,Yes
CUST06516,65,Female,69,Tier-2,No,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,115,110,9,181.58,149.23,194.84,20.3,27.79,16.52,76.59,9,No,0,Yes,31,62.88,Yes
CUST06517,43,Female,46,Tier-1,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,40,169,67,171.62,179.08,258.91,23.33,31.34,4.95,70.01,1,Yes,18,Yes,22,34.03,No
CUST06518,35,Female,57,Tier-3,Yes,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,53,79,123,154.95,219.23,156.8,44.69,29.48,15.47,46.53,3,Yes,7,No,0,37.1,Yes
CUST06519,18,Female,6,Tier-1,No phone service,No,Yes,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,123,166,86,231.28,230.66,238.64,22.15,35.36,10.02,59.84,0,No,0,No,0,53.17,No
CUST06520,46,Female,27,Tier-1,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Electronic check,29,89,42,119.08,187.74,225.48,20.38,28.97,9.59,79.25,1,Yes,6,Yes,4,0.45,No
CUST06521,48,Male,40,Tier-3,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,37,163,65,177.58,171.82,255.14,24.49,36.13,24.78,60.97,9,Yes,13,Yes,21,78.09,Yes
CUST06522,59,Female,55,Tier-3,Yes,Fiber optic,No,No,No,No internet service,No internet service,No,Two year,No,Electronic check,4,84,20,197.42,155.51,197.49,24.18,-0.81,21.32,74.45,0,No,0,Yes,28,40.64,No
CUST06523,52,Female,71,Tier-2,No phone service,No,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,158,199,174,164.62,215.16,260.2,47.11,16.33,18.6,57.79,5,No,0,No,0,21.83,Yes
CUST06524,49,Male,31,Tier-3,Yes,No,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card,66,188,100,156.99,163.55,222.54,33.32,27.96,8.19,42.67,1,No,0,Yes,45,40.07,No
CUST06525,77,Male,62,Tier-2,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,140,51,9,235.82,167.6,135.56,35.84,25.58,13.37,56.89,5,No,0,No,0,69.57,Yes
CUST06526,52,Female,17,Tier-1,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,49,194,25,245.64,208.15,214.33,5.25,9.75,12.74,38.58,9,No,0,No,0,22.24,No
CUST06527,18,Female,27,Tier-2,No,No,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,198,43,143,110.27,238.45,154.21,48.74,53.24,17.92,61.99,1,No,0,No,0,19.88,No
CUST06528,79,Male,31,Tier-2,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,145,107,82,77.69,294.54,202.07,32.3,29.18,12.54,50.2,4,No,0,No,0,58.29,Yes
CUST06529,43,Female,72,Tier-2,No,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,127,128,53,168.02,168.0,179.05,38.25,37.32,11.67,63.03,6,No,0,No,0,32.74,No
CUST06530,39,Male,16,Tier-1,Yes,No,No,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card,139,6,171,170.09,248.72,177.15,15.11,42.37,20.03,71.21,7,No,0,No,0,64.58,Yes
CUST06531,43,Male,3,Tier-3,Yes,No,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Electronic check,141,114,82,235.46,304.3,128.65,43.43,36.75,1.7,83.03,8,No,0,Yes,41,78.31,Yes
CUST06532,45,Male,10,Tier-3,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Mailed check,84,165,143,131.64,263.28,257.18,23.31,36.05,22.26,37.92,9,No,0,No,0,46.06,Yes
CUST06533,68,Male,46,Tier-2,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,178,61,7,112.16,168.71,194.83,31.6,35.91,6.81,65.07,0,Yes,11,Yes,42,41.38,No
CUST06534,60,Male,33,Tier-3,No phone service,No,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,110,18,155,214.44,261.65,268.85,36.99,11.28,14.65,55.97,1,No,0,No,0,37.35,No
CUST06535,35,Male,44,Tier-2,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,127,185,166,173.61,160.33,258.82,40.15,22.37,5.2,68.91,7,No,0,No,0,39.94,No
CUST06536,21,Male,26,Tier-2,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,10,137,161,107.74,205.2,81.88,30.51,31.18,18.4,81.34,5,No,0,No,0,34.71,Yes
CUST06537,37,Female,66,Tier-1,Yes,DSL,No internet service,Yes,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer,79,24,62,108.91,165.02,245.39,27.6,23.93,12.61,60.96,2,No,0,No,0,54.62,No
CUST06538,35,Male,58,Tier-2,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,157,5,154,220.03,325.09,65.58,28.04,19.31,14.94,55.73,0,No,0,No,0,39.47,No
CUST06539,22,Female,16,Tier-2,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Bank transfer,170,167,178,82.88,212.39,292.54,42.31,43.79,15.66,47.25,0,No,0,No,0,60.06,Yes
CUST06540,70,Female,39,Tier-1,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,78,83,130,144.24,226.14,159.2,30.3,6.46,6.34,84.28,5,No,0,Yes,23,49.35,Yes
CUST06541,71,Male,1,Tier-3,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,137,5,150,140.46,241.71,98.95,31.38,29.01,14.49,71.67,9,No,0,No,0,36.32,Yes
CUST06542,63,Female,6,Tier-2,No,No,No internet service,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,4,93,75,181.83,167.71,155.19,33.51,52.59,7.38,60.54,1,No,0,No,0,43.56,Yes
CUST06543,25,Female,26,Tier-3,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,98,110,104,170.85,201.19,188.72,19.14,26.86,10.31,62.37,5,No,0,No,0,34.63,No
CUST06544,59,Male,39,Tier-1,Yes,DSL,No,Yes,No internet service,No,No,No,Two year,No,Mailed check,174,5,105,135.52,215.1,257.62,25.76,39.97,13.48,105.47,8,No,0,No,0,53.95,No
CUST06545,49,Male,15,Tier-1,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,138,121,36,187.26,204.33,221.63,32.81,30.8,14.93,51.46,0,No,0,Yes,32,62.58,No
CUST06546,58,Female,25,Tier-2,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,One year,No,Bank transfer,164,67,94,100.22,246.86,262.49,24.89,34.11,10.25,75.13,9,No,0,Yes,41,56.66,No
CUST06547,60,Female,16,Tier-1,Yes,DSL,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Bank transfer,165,70,97,199.33,191.23,220.31,15.24,30.64,17.32,53.14,0,No,0,Yes,43,31.1,No
CUST06548,19,Male,4,Tier-1,No,No,Yes,Yes,No,No,No internet service,No internet service,One year,No,Credit card,71,195,49,173.98,148.94,153.67,25.23,47.14,17.39,91.84,4,No,0,No,0,58.42,Yes
CUST06549,35,Male,19,Tier-1,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Mailed check,39,49,95,91.27,170.96,125.1,36.56,6.35,9.28,46.85,3,No,0,No,0,77.56,Yes
CUST06550,22,Male,12,Tier-2,No,DSL,No,No internet service,No,No internet service,No,No,Month-to-month,No,Mailed check,12,105,136,117.3,174.21,160.07,38.53,32.05,21.15,68.07,2,No,0,No,0,24.51,Yes
CUST06551,77,Female,57,Tier-2,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,No,Credit card,114,111,5,79.16,204.29,230.22,28.71,32.19,12.13,46.64,6,Yes,0,No,0,41.84,No
CUST06552,53,Female,52,Tier-2,Yes,DSL,Yes,No internet service,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,12,60,99,203.02,221.2,230.88,34.68,32.29,13.11,46.19,7,No,0,Yes,4,14.37,Yes
CUST06553,28,Female,34,Tier-3,No,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,Yes,Credit card,21,84,0,89.58,199.01,207.92,53.65,17.39,13.8,48.51,2,No,0,No,0,41.81,No
CUST06554,47,Male,42,Tier-2,No,DSL,No,No,No,No internet service,Yes,Yes,One year,No,Electronic check,153,163,132,99.15,136.01,226.92,29.69,37.96,17.86,75.73,8,Yes,12,Yes,15,72.1,Yes
CUST06555,54,Female,17,Tier-2,No,DSL,No internet service,No,No internet service,No,Yes,No internet service,Two year,Yes,Bank transfer,33,53,5,166.94,237.6,280.42,28.24,27.0,21.98,41.81,1,No,0,Yes,14,56.37,No
CUST06556,23,Female,56,Tier-1,No,No,No internet service,Yes,Yes,No,No internet service,No internet service,One year,No,Electronic check,83,108,156,71.29,191.37,220.38,31.08,24.08,18.95,61.5,3,No,0,Yes,23,28.8,No
CUST06557,36,Female,19,Tier-3,Yes,No,No internet service,No,Yes,No internet service,No,No,One year,Yes,Electronic check,131,107,76,250.28,184.76,182.81,44.93,35.67,11.53,90.42,0,Yes,16,No,0,46.62,Yes
